phecode	cases	controls	p_value	neg_log_p_value	standard_error	beta	conf_int_1	conf_int_2	odds_ratio	log10_odds_ratio	converged	phecode_sex_restriction	phecode_string	phecode_category
BI_160	372	2060	0.00008437436309227058	4.073789492460846	0.116	0.4558507851770595	0.229	0.683	1.5775149385916214	0.1979734805736616	True	Both	Deficiency anemias	Blood/Immune
NS_355.2	155	2265	5.250841051443565e-7	6.279771128070926	0.168	0.8404215151163419	0.512	1.169	2.31734356628596	0.36499042648779767	True	Both	Alteration of consciousness	Neurological
GI_528.2	589	1653	0.007153997357108869	2.1454512246278163	0.1	0.2700558975314409	0.073	0.467	1.310037676558871	0.11728378610333477	True	Both	Vomiting	Gastrointestinal
GU_581.31	51	2491	0.3213298081987841	0.4930489851992391	0.286	0.28385814972836193	-0.277	0.845	1.328244505545114	0.12327802807029464	True	Both	Hydronephrosis	Genitourinary
EM_247.3	69	2437	0.5700403755108361	0.24409438250197307	0.259	-0.1471421170571843	-0.655	0.361	0.8631712973344366	-0.0639030094934975	True	Both	Disorders of phosphorus metabolism	Endocrine/Metab
EM_239.3	263	2241	0.013520463369656621	1.8690084241165346	0.14	0.34646680730732404	0.072	0.621	1.414062556507516	0.15046862257620808	True	Both	Mixed hyperlipidemia	Endocrine/Metab
DE_682.4	165	2339	3.4572373631019994e-8	7.46127080213345	0.166	0.9158614605399875	0.59	1.241	2.498927051973973	0.3977535785003694	True	Both	Acne	Dermatological
SS_809.21	241	2266	3.0202594901363004e-9	8.5199557423763	0.138	0.8194234738696817	0.549	1.09	2.2691912123117493	0.35587109304359626	True	Both	Chronic pain syndrome	Symptoms
SS_810	78	2460	0.7144307688603437	0.14603984967031275	0.242	-0.08856306763967987	-0.563	0.386	0.915245386549495	-0.03846245157633742	True	Both	Shock	Symptoms
BI_164.3	97	2372	0.8321054249298045	0.0798216465882241	0.217	-0.045954230250329166	-0.471	0.379	0.9550856752226089	-0.019957668617829438	True	Both	Acute posthemorrhagic anemia	Blood/Immune
DE_678	242	2113	1.5618991848481355e-10	9.806347001750108	0.142	0.9104475861549395	0.632	1.189	2.4854347306386426	0.3954023627292257	True	Both	Other skin and subcutaneous disorders	Dermatological
SS_800.2	57	2463	0.09389237835536858	1.0273696598376993	0.27	0.4517982073180913	-0.077	0.98	1.5711348730672896	0.1962134683720284	True	Both	Precordial pain	Symptoms
MS_715.4	212	2253	6.731130207285453e-6	5.1719120083500085	0.151	0.680889792146469	0.384	0.977	1.9756348547556575	0.2957066795134636	True	Both	Spinal stenosis	Muscloskeletal
BI_160.11	84	2447	0.0008110430366747858	3.0909561000496613	0.224	0.7499570874148367	0.311	1.189	2.11690917261836	0.3257022247284982	True	Both	Iron deficiency anemia secondary to blood loss	Blood/Immune
GU_586	167	2298	0.003890203538250473	2.41002767547981	0.165	0.4776648236694031	0.153	0.802	1.612304986338651	0.20744719711891155	True	Both	Other disorders of the kidney and ureters	Genitourinary
MS_705	94	2460	0.012895039913858052	1.8895773092576083	0.215	0.5337962566557886	0.113	0.955	1.7053941493453777	0.231824768726221	True	Both	Rheumatoid arthritis and other inflammatory polyarthropathies	Muscloskeletal
CV_440.11	98	2458	0.06606361933916025	1.180037636881859	0.209	0.3838623493380401	-0.025	0.793	1.4679433643984434	0.16670930012792917	True	Both	Deep vein thrombosis [DVT]	Cardiovascular
MB_280.91	458	1977	0.03645690280859621	1.438220229544744	0.107	0.22396239295373882	0.014	0.434	1.251023971227336	0.0972656314136565	True	Both	Psychoactive substance withdrawal	Mental
GI_528.1	722	1511	0.000038502636154112425	4.414509534699529	0.095	0.3906180748565674	0.205	0.577	1.4778939607486439	0.16964327444187857	True	Both	Nausea	Gastrointestinal
NS_333.5	58	2471	0.005197582254128707	2.2841986290322707	0.267	0.7462705296539008	0.223	1.27	2.109119432165248	0.32410117303570624	True	Both	Parasomnias	Neurological
MB_296.4	172	2351	3.732751121887361e-8	7.427970965336002	0.162	0.8933664576699327	0.575	1.212	2.4433412263865506	0.38798412288350675	True	Both	Borderline personality disorder	Mental
MS_708.1	69	2478	0.021372211123219423	1.6701505443339602	0.255	0.5865505793569451	0.087	1.086	1.797776420569002	0.2547356799718767	True	Both	Osteoarthritis of more than one site	Muscloskeletal
CA_136	343	2120	0.022039883655282224	1.6567907023793402	0.134	0.307801557473902	0.044	0.571	1.360430994785688	0.13367651793214222	True	Both	Benign neoplasm of the digestive organs	Neoplasms
GU_626.13	144	916	1.8189296795264132e-6	5.740184090592358	0.183	0.8712215469906414	0.513	1.229	2.389828358866478	0.3783667103732502	True	Female	Irregular menstrual cycle	Genitourinary
MB_287	353	2102	1.0615542255998745e-9	8.974057816592364	0.117	0.7137120336782363	0.484	0.943	2.0415555334356705	0.3099611978944058	True	Both	Psychotic disorder	Mental
GI_504.3	88	2430	0.031444197767269075	1.5024594809065774	0.219	0.47213377322626104	0.042	0.902	1.603411862958398	0.20504509243232644	True	Both	Periodontitis	Gastrointestinal
NS_351.1	169	2234	0.01651456992661213	1.7821327317473894	0.162	0.38921323955414705	0.071	0.707	1.4758192208145207	0.1690331622220545	True	Both	Anesthesia of skin*	Neurological
GU_614.52	178	857	2.7549949340775154e-8	7.559879195398114	0.168	0.9309934062497099	0.603	1.259	2.5370282258868326	0.4043252990225614	True	Female	Vaginitis and vulvovaginitis	Genitourinary
SS_840.6	298	2171	0.0001391696921384485	3.856455333476681	0.126	0.47811747649637026	0.232	0.724	1.6130349659498537	0.20764378174388132	True	Both	Drug and medical agent allergy	Symptoms
CV_431	191	2326	0.8011972620506638	0.09626054350017903	0.161	-0.04066482691910989	-0.357	0.276	0.9601508927545149	-0.01766050993852025	True	Both	Stroke and transient cerebral ischemic attacks	Cardiovascular
BI_164.2	85	2424	0.759921164372389	0.11923145989544263	0.229	0.06991303484588633	-0.378	0.518	1.0724149144704844	0.030362845246678195	True	Both	Macrocytic anemia	Blood/Immune
MS_726.1	123	2425	0.27557760329646774	0.5597560812491806	0.206	0.22480182676042845	-0.179	0.629	1.2520745639315884	0.09763019288382488	True	Both	Osteoporosis	Muscloskeletal
SO_367.12	53	2470	0.17587587699656482	0.7547937239633435	0.281	0.3797500756943363	-0.17	0.93	1.461919174638449	0.16492336237639244	True	Both	Allergic conjunctivitis	Sense organs
BI_170	91	2410	0.37143374646419336	0.43011864115255327	0.229	-0.20470309165133557	-0.654	0.244	0.8148892279118691	-0.08890142313271063	True	Both	Decreased white blood cell count	Blood/Immune
RE_463.21	143	2296	0.000026386244252107107	4.578622421703522	0.174	0.7302950632094987	0.39	1.071	2.0756929779577193	0.3171631161130718	True	Both	Seasonal allergic rhinitis	Respiratory
GI_516.4	53	2515	0.24765717406370624	0.6061490869783017	0.28	0.3237986701972165	-0.225	0.873	1.3823689670298358	0.14062397571426202	True	Both	Gastroparesis	Gastrointestinal
ID_052.32	60	2470	0.2698171425261646	0.5689304613801547	0.265	0.2929370967996376	-0.227	0.813	1.3403584749421456	0.12722096468484134	True	Both	Herpes zoster	Infections
RE_479	329	2077	0.1510326133441812	0.8209292628653129	0.123	0.17623950864717544	-0.064	0.417	1.1927236920814102	0.07653984609880869	True	Both	Pulmonary insufficiency and acute respiratory distress syndrome	Respiratory
GU_610	57	1043	0.018646652927603608	1.7293991126770822	0.279	0.656690215158137	0.11	1.204	1.9283991738906	0.28519693676303803	True	Female	Benign mammary dysplasias	Genitourinary
CV_416.21	157	2388	0.9042672476101592	0.04370319893849418	0.184	-0.022162757868258474	-0.383	0.339	0.978081031712058	-0.009625163445942522	True	Both	Atrial fibrillation	Cardiovascular
GU_614.55	73	2438	0.000034708152848726155	4.459568498657935	0.25	1.0348094054060648	0.545	1.525	2.8145697427221483	0.449412014589439	False	Both	Candidiasis of vulva and vagina	Genitourinary
DE_680.1	82	2436	0.020151246463761135	1.6956980852255596	0.228	0.530262858126759	0.083	0.978	1.6993789454811774	0.23029023324269832	True	Both	Corns and callosities	Dermatological
MB_308.1	117	2383	0.015467487980927386	1.8105802127780726	0.191	0.46352849773478955	0.088	0.839	1.5896732591660052	0.20130786877112306	True	Both	Delirium	Mental
MS_701.1	100	2470	0.1839328445888453	0.7353407125778526	0.208	0.2763566697144572	-0.131	0.684	1.3183179842825088	0.12002017669414827	True	Both	Osteomyelitis	Muscloskeletal
NS_346	70	2470	0.008757557837257061	2.0576169858037447	0.243	0.6376019987953513	0.161	1.114	1.8919385642869082	0.27690702972730485	True	Both	Brain damage and brain death	Neurological
SS_840.612	56	2486	0.02626480212756044	1.5806258667143782	0.272	0.6037645352963698	0.071	1.136	1.8289911584298661	0.2622116060480945	True	Both	Allergy to antibiotic agent (excluding penicillin)	Symptoms
DE_682.11	124	2379	0.05024069950881055	1.2989443224814181	0.189	0.36960926037238506	-0.0	0.74	1.4471690378829318	0.16051926224006907	True	Both	Sebaceous cyst [Epidermal cyst]	Dermatological
GI_514	119	2358	0.09447770152708267	1.0246706808713313	0.191	0.3187355486462625	-0.055	0.692	1.3753875537077749	0.13842508996347733	True	Both	Gastrointestinal obstruction	Gastrointestinal
RE_465.1	426	1896	6.659445352341804e-13	12.17656194056667	0.111	0.7953313548129685	0.578	1.012	2.2151748840682237	0.3454080186799095	True	Both	Acute Pharyngitis	Respiratory
GI_557.1	91	2427	0.5518363770939752	0.25818967418946337	0.219	0.13019018913271838	-0.299	0.559	1.139044996705264	0.056540880738280314	True	Both	Hematemesis	Gastrointestinal
GI_520.14	58	2483	0.3139811701414047	0.5030963963500075	0.269	0.2710966645822574	-0.257	0.799	1.311401830367993	0.11773578549045116	True	Both	Ventral hernia	Gastrointestinal
RE_472	53	2508	0.007479172223094513	2.1261464661510208	0.281	0.752317885843599	0.201	1.304	2.1219126722701063	0.3267275064589956	True	Both	Diseases of vocal cords and larynx, not elsewhere classified	Respiratory
NS_324	266	2127	8.857677171962714e-10	9.052680152115167	0.133	0.8148183784835119	0.554	1.075	2.258765394696829	0.35387112552874456	True	Both	Extrapyramidal and movement disorders	Neurological
CA_142.2	64	2480	0.9388868971858578	0.02738672177708591	0.276	0.02118205134621744	-0.52	0.563	1.0214079834108676	0.009199248015053616	True	Both	Abnormal mammogram	Neoplasms
MB_288.3	617	1789	4.900699017906143e-41	40.30974196936585	0.098	1.311444312211009	1.12	1.503	3.7115304516297454	0.5695530281166465	True	Both	Generalized anxiety disorder	Mental
GI_529.2	138	2308	0.00016983556356019698	3.7699713633221	0.177	0.6666361286320688	0.319	1.014	1.947674561993334	0.28951639210225383	True	Both	Flatulence, eructation, and gas pain	Gastrointestinal
MS_730.1	71	2510	0.0007171050823966651	3.144417199477079	0.243	0.8237455285595295	0.346	1.301	2.279020005824352	0.3577481375458812	True	Both	Segmental and somatic dysfunction	Muscloskeletal
DE_674	142	2337	0.036664139673629456	1.435758501296463	0.179	0.3739367050684393	0.023	0.725	1.4534451518339473	0.1623986475923069	True	Both	Disorders of pigmentation	Dermatological
EM_247.8	336	2108	6.677986445133381e-6	5.175354466804522	0.121	0.5446132166899741	0.308	0.782	1.723941461623024	0.23652251478003572	True	Both	Mineral deficiencies	Endocrine/Metab
SO_396.2	217	2289	0.00001430907024214127	4.844388584397158	0.157	0.6821792003824575	0.374	0.99	1.9781838976339616	0.296266662395274	True	Both	Sensorineural hearing loss	Sense organs
ID_089	1483	801	1.5613728345472284e-18	17.806493380952418	0.099	0.8687415169729841	0.675	1.063	2.383908856105724	0.37728964702162715	True	Both	Infections	Infections
NS_329.41	106	2421	2.742303777371776e-18	17.561884438120963	0.269	2.341908385136529	1.816	2.868	10.401066876206308	1.01707788878775	True	Both	Attention and concentration deficit	Neurological
RE_479.3	236	2242	0.40208048903798654	0.3956870005323144	0.142	0.11866317448131024	-0.159	0.396	1.1259905920433548	0.051534761882355826	True	Both	Respiratory failure	Respiratory
MS_741	584	1679	2.6532807539247235e-17	16.576216793203077	0.1	0.844475305272236	0.649	1.04	2.32675665727999	0.3667509651832962	True	Both	Sprains and strains	Muscloskeletal
ID_089.2	1046	1220	1.001502380076773e-19	18.999348014265582	0.09	0.8173215376138209	0.641	0.994	2.264426526318481	0.3549582337263635	True	Both	Viral infections	Infections
BI_160.1	310	2140	0.000025867867371805397	4.587239374408109	0.125	0.5239738048246761	0.28	0.768	1.6887249974516858	0.22755893209720826	True	Both	Iron deficiency anemia	Blood/Immune
NS_350	122	2360	0.010867094225578444	1.9638865672753583	0.191	0.4865404321139412	0.112	0.861	1.6266788682040734	0.2113018248899084	True	Both	Other symptoms involving nervous  system	Neurological
GI_540.11	117	2426	0.00003324411781260448	4.47828518727873	0.191	0.7939609982856725	0.419	1.169	2.212141383669986	0.3448128804018647	True	Both	Autoimmune hepatitis	Gastrointestinal
SS_809.3	1089	1185	1.4914052923205808e-22	21.8264043201286	0.093	0.9075635986431871	0.726	1.09	2.4782770941424066	0.39414986286699377	True	Both	Pain in limb	Symptoms
SS_807.21	120	2369	0.010631093782123232	1.973422050706878	0.191	0.4880354924305951	0.114	0.862	1.629112670114855	0.21195112133554364	True	Both	Muscle weakness (generalized)	Symptoms
RE_499.1	757	1464	1.0398716937609896e-20	19.983020243517732	0.096	0.8950522956257286	0.707	1.083	2.4474637777653743	0.38871627300509204	True	Both	Cough	Respiratory
NS_355.1	62	2495	0.049545847699761156	1.3049927366710268	0.258	0.5065068719273268	0.001	1.012	1.6594842675987602	0.21997313952411512	True	Both	Coma	Neurological
CV_431.11	94	2462	0.4749644239656201	0.3233389189099641	0.227	-0.16209896302005755	-0.607	0.283	0.8503570464745872	-0.07039868516185024	True	Both	Cerebral infarction [Ischemic stroke]	Cardiovascular
GI_556.3	57	2454	0.015888335477100623	1.7989215987633822	0.27	0.6520177691050354	0.122	1.182	1.9194098502011316	0.2831677192251854	True	Both	Abdominal or pelvic swelling, mass, or lump	Gastrointestinal
CA_138.2	130	2329	0.056699373966295	1.246421736247914	0.185	0.35234613727886893	-0.01	0.715	1.4224007844557591	0.15302198314013843	True	Both	Melanocytic nevi*	Neoplasms
RE_465	428	1889	2.4630259531822383e-13	12.608531011926853	0.111	0.8089791706099725	0.592	1.026	2.2456144270033307	0.35133518977058037	True	Both	Pharyngitis	Respiratory
RE_478	78	2446	0.8102912068996946	0.09135887393462645	0.239	0.05729797797329468	-0.411	0.525	1.0589713135124537	0.024884195658015983	True	Both	Aspiration pneumonia	Respiratory
BI_162.8	63	2484	0.003939099817748064	2.404603013923551	0.324	-0.9347181056179347	-1.57	-0.299	0.39269654888126426	-0.40594291540492994	True	Both	Pancytopenia	Blood/Immune
SO_387.4	235	2267	0.0024769730889838176	2.6060787117707713	0.153	0.46392522413901605	0.163	0.764	1.590304049639354	0.20148016485930395	True	Both	Presbyopia	Sense organs
GU_586.2	53	2470	0.8219531629671594	0.08515292898603699	0.289	0.06514204116486008	-0.502	0.633	1.067310615660953	0.028290829017813247	True	Both	Cyst of kidney	Genitourinary
DE_679	568	1659	1.3802051799628018e-13	12.86005634700317	0.102	0.7545579688062579	0.555	0.954	2.126671260521871	0.3277003621286838	True	Both	Skin symptoms	Dermatological
GI_540.4	91	2433	0.8886298157268463	0.05127911919732138	0.222	-0.031147082878792618	-0.467	0.405	0.9693329903038181	-0.013527006221642887	True	Both	Alcoholic hepatitis	Gastrointestinal
BI_171	234	2143	0.42826064036291656	0.3682918379514924	0.142	0.11237718692912313	-0.166	0.39	1.1189348286515421	0.04880479217512842	True	Both	Elevated white blood cell count [Leukocytosis]	Blood/Immune
SO_374.4	50	2511	0.9801579124243731	0.008703949848567037	0.3	-0.007451556701065453	-0.595	0.58	0.992576137317027	-0.003236169956861916	True	Both	Retinopathy	Sense organs
RE_488.6	91	2370	0.0038668368401119572	2.412644152450847	0.215	0.6216934243561297	0.2	1.043	1.8620786627848984	0.26999802363340386	True	Both	Wheezing	Respiratory
DE_679.1	380	1898	2.0429465762729552e-7	6.68974299016306	0.115	0.5965567243668864	0.372	0.822	1.8158555323917125	0.25908129353481796	True	Both	Rash and other nonspecific skin eruption	Dermatological
NS_336.41	203	2290	1.3004961674155514e-9	8.885890923339488	0.153	0.9269237805346152	0.627	1.226	2.5267244510531524	0.4025578830310842	True	Both	Carpal tunnel syndrome	Neurological
CV_430	60	2496	0.5394625896708922	0.2680386671308977	0.268	0.16457869236813644	-0.361	0.69	1.1788963360460225	0.07147561793433448	True	Both	Nontraumatic Intracranial hemorrhage	Cardiovascular
MS_724	745	1495	9.072907960588023e-16	15.042253494767104	0.098	0.7848861145212179	0.594	0.976	2.1921572716361974	0.34087170845904874	True	Both	Other symptoms and disorders of the soft tissue	Muscloskeletal
EM_252	95	2401	0.9300906995848945	0.031474698318585	0.219	-0.019229567433000444	-0.449	0.41	0.9809541412679925	-0.008351295025538587	True	Both	Other and unspecified disorders of metabolism	Endocrine/Metab
CV_413.3	54	2470	0.22743839382081932	0.6431362203120664	0.279	0.33670841148195646	-0.21	0.883	1.4003306838531104	0.14623060511702324	True	Both	Tricuspid valve disorders	Cardiovascular
BI_169	212	2267	0.32234088237838676	0.4916846095811708	0.153	-0.15137909572948008	-0.451	0.148	0.8595217958467258	-0.06574310595081728	True	Both	Platelet defects	Blood/Immune
BI_179	72	2484	0.715207585247506	0.14556788820868943	0.252	-0.09190646484849618	-0.586	0.402	0.9121904674284889	-0.03991447053493709	True	Both	Immunodeficiencies	Blood/Immune
SS_840.611	93	2453	0.0593751265533807	1.2263954517017914	0.213	0.4015400295283852	-0.016	0.819	1.4941239217088698	0.17438661908744651	True	Both	Penicillin allergy	Symptoms
SO_394	68	2475	0.4171772283305447	0.37967940561534386	0.254	0.20618318483127607	-0.292	0.704	1.2289783135613652	0.08954421943346144	True	Both	Disorders of vestibular function	Sense organs
RE_460.2	254	2109	5.594817593151428e-7	6.252214068131011	0.137	0.6863124092073617	0.418	0.955	1.9863770651491477	0.2980616921804837	True	Both	Acute lower respiratory infection	Respiratory
MS_710.4	152	2367	7.0989818689674285e-6	5.148803933026777	0.169	0.7603135043699247	0.428	1.092	2.138946684527261	0.3301999594643823	True	Both	Acquired deformities of the ankle and foot	Muscloskeletal
MS_718.1	443	1990	2.1240719663026753e-17	16.672830772883103	0.112	0.9472497425209424	0.728	1.166	2.578608062073429	0.41138533616112133	True	Both	Radiculopathy	Muscloskeletal
GU_594	686	1622	6.906959600196012e-14	13.160713084237555	0.098	0.7355027635194531	0.543	0.928	2.0865307603903607	0.31942479162109083	True	Both	Abnormality of urination	Genitourinary
SO_387.2	194	2301	0.0015667338676129316	2.805004768459971	0.151	0.4787697343706178	0.182	0.776	1.614087423907513	0.20792705373944492	True	Both	Myopia	Sense organs
MB_287.4	55	2477	0.000014153704493079343	4.849129876016669	0.287	1.246100853737823	0.684	1.809	3.4767600977526048	0.5411747246732677	True	Both	Delusional disorders	Mental
MS_713.3	1333	985	1.695650005370553e-30	29.770663784403727	0.1	1.1465596500962298	0.951	1.342	3.147346289799065	0.4979445292097159	True	Both	Pain in joint	Muscloskeletal
MS_713.38	337	2017	5.249494090489098e-13	12.279882548840867	0.121	0.872865467401454	0.636	1.11	2.393760277479095	0.3790806559363542	True	Both	Pain in ankle and joints of foot	Muscloskeletal
EM_256.2	258	2159	0.3814816254821394	0.4185263755174713	0.14	-0.12254877978528604	-0.397	0.152	0.8846627502319465	-0.053222258824726476	True	Both	Hyposmolality and/or hyponatremia	Endocrine/Metab
MB_283.8	106	2288	0.12032467359853552	0.919645307747817	0.202	0.3144512603721917	-0.082	0.711	1.3695076016379097	0.1365644472071655	True	Both	Problems related to lifestyle	Mental
MS_721	371	2039	5.30400493622454e-8	7.27539608042265	0.12	0.6553343334692953	0.419	0.891	1.925786264560203	0.2846080848274604	True	Both	Synoviopathy and bursopathy	Muscloskeletal
CV_404.1	131	2389	0.19036580811094672	0.7204110532321053	0.2	-0.2620842256457066	-0.654	0.13	0.7694462138740891	-0.11382173299181707	True	Both	Myocardial infarction [Heart attack]	Cardiovascular
MS_734.6	60	2461	6.230225351330205e-9	8.205496244340962	0.309	1.7932101715956128	1.188	2.398	6.008710530871589	0.7787812824167579	True	Both	Temporomandibular joint disorders	Muscloskeletal
MB_283.4	254	2142	0.07341656640567588	1.1342059307274013	0.136	0.24377204008217718	-0.023	0.511	1.2760534083013215	0.10586885184998786	True	Both	Patient's noncompliance with medical treatment and regimen	Mental
GI_540.2	62	2493	0.0001402078501763174	3.8532276697301837	0.263	1.0016328554335563	0.486	1.517	2.7227240154501784	0.4350036220077911	True	Both	Acute hepatitis	Gastrointestinal
GI_540	414	2057	0.00006310322471480023	4.199948446777116	0.109	0.437909667605414	0.223	0.652	1.5494649342197118	0.19018175221311848	True	Both	Hepatitis	Gastrointestinal
RE_474	341	2126	0.0482143903188331	1.3168233206134383	0.129	0.25511241289544134	0.002	0.508	1.2906066935540155	0.11079391318551415	True	Both	Chronic obstructive pulmonary disease [COPD]	Respiratory
CA_142.1	147	2378	0.011932141751556158	1.9232815959441547	0.178	0.44759557610329753	0.099	0.797	1.5645458279684235	0.19438828882596915	True	Both	Lump or mass in breast	Neoplasms
GU_581	171	2276	0.4537657855984776	0.3431682534620245	0.164	0.12261801211810804	-0.198	0.443	1.1304525192987167	0.053252326044840384	True	Both	Renal tubulo-interstitial diseases	Genitourinary
EM_232	547	1868	1.630293251421911e-10	9.787734269203801	0.103	0.6595443810483582	0.457	0.862	1.9339110071369352	0.28643648525959764	True	Both	Vitamin deficiencies	Endocrine/Metab
EM_239.2	331	2150	0.0004691801022520045	3.3286604144281946	0.126	0.4417173415501187	0.194	0.689	1.5553760381143311	0.19183540399619053	True	Both	Hyperglyceridemia	Endocrine/Metab
NS_349.1	55	2448	0.5729598507752314	0.24187580944216602	0.279	0.1575461204012802	-0.39	0.705	1.170634746880968	0.06842141073554128	True	Both	Abnormal findings on diagnostic test of central nervous system	Neurological
CV_446	240	2164	0.9564359417878081	0.019344111951054992	0.145	0.007905278276847278	-0.276	0.292	1.0079366074901337	0.003433218733544447	True	Both	Hypotension	Cardiovascular
RE_494	91	2457	0.0058636750181938445	2.2318301075545466	0.216	0.5954098307498984	0.172	1.019	1.813774133072187	0.25858320396562995	True	Both	Voice disturbance	Respiratory
RE_471	230	2170	1.5237656002865992e-8	7.817081835051196	0.141	0.7954078007228442	0.52	1.071	2.215344231600651	0.3454412187167326	True	Both	Other disorders of nose and nasal sinuses	Respiratory
GU_592	157	2277	0.004930223628728474	2.307133381225792	0.169	0.475009069837354	0.144	0.806	1.6080287819791563	0.20629381788435922	True	Both	Cystitis and urethritis	Genitourinary
EM_247.42	170	2301	0.08066772908161196	1.0933001689304316	0.172	-0.3009198956622855	-0.639	0.037	0.7401370585610445	-0.13068785018103288	True	Both	Hypomagnesemia*	Endocrine/Metab
GI_506	67	2469	0.02788309108381213	1.5546590825744109	0.251	0.5529520502544807	0.06	1.046	1.7383772276209373	0.24014402418261055	True	Both	Diseases of salivary glands	Gastrointestinal
EM_256.3	263	2141	0.11750771723031486	0.9299336104945118	0.139	-0.21811796680049547	-0.491	0.055	0.8040305871559608	-0.09472742938541188	True	Both	Mixed disorder of acid-base balance	Endocrine/Metab
MS_723.2	83	2446	0.006624622546961848	2.1788388616087517	0.23	0.6256796769361819	0.174	1.077	1.8695161927465276	0.27172923113239306	True	Both	Rotator cuff tear or rupture	Muscloskeletal
RE_460.1	802	1463	2.912824481116015e-16	15.535685683988657	0.093	0.757497832944454	0.576	0.939	2.132932584305422	0.32897712890144765	True	Both	Acute upper respiratory infection	Respiratory
CV_448.9	73	2468	0.8157463370197127	0.08844486766659407	0.256	0.059589511057516496	-0.442	0.561	1.0614007638323895	0.02587939583159219	True	Both	Peripheral vascular disease NOS [includes PAD]	Cardiovascular
CV_444.1	150	2380	0.16585011244308845	0.7802842297013497	0.173	0.2402175303118878	-0.1	0.58	1.271525715625139	0.10432514787087999	True	Both	Varicose veins	Cardiovascular
CV_436	296	2174	0.5629840212724242	0.2495039312084972	0.145	0.08407276071187933	-0.201	0.369	1.0877080333404896	0.03651233605554169	True	Both	Atherosclerosis [ASCVD]	Cardiovascular
MB_287.2	138	2419	0.01538490004908702	1.8129053208835992	0.177	0.42794896811591693	0.082	0.774	1.5341077905590044	0.18585587538893336	True	Both	Schizoaffective disorder	Mental
EM_211	51	2498	0.13404506057624754	0.8727491846949215	0.319	-0.4772214773356698	-1.101	0.147	0.6205050862604663	-0.20725465425259912	True	Both	Disorders of adrenal glands	Endocrine/Metab
SS_830	59	2493	0.7030013473006946	0.15304384265486104	0.271	0.10348832223466221	-0.429	0.635	1.1090328422641642	0.04494440728793942	True	Both	Proteinuria	Symptoms
DE_685.82	74	2412	1.6378526678644102e-6	5.785725167539764	0.246	1.1778922194042973	0.696	1.659	3.247521920184834	0.5115520911640608	True	Both	Generalized hyperhidrosis	Dermatological
CV_423	79	2440	0.04156038573537786	1.3813204302686461	0.233	0.4743224290387535	0.018	0.931	1.6069250227985346	0.2059956135744774	True	Both	Abnormal cardiac sounds	Cardiovascular
MS_719.1	241	2146	8.069132206466315e-6	5.0931731688972635	0.139	0.6187992284147169	0.347	0.891	1.8566972334882927	0.26874109030650145	True	Both	Cramp and spasm	Muscloskeletal
DE_666	58	2432	0.004035564234534157	2.3940957355854273	0.268	0.7707746985655761	0.245	1.296	2.1614400698714498	0.33474319837767197	True	Both	Urticaria	Dermatological
GI_526.1	64	2482	0.8819369866445118	0.054562443587225874	0.265	-0.039361229665881584	-0.559	0.48	0.9614033589994062	-0.017094364844818955	True	Both	Bacterial enteritis	Gastrointestinal
ID_054.3	295	2254	1.2832305134208548e-7	6.891695322023795	0.125	0.6606726566836145	0.415	0.906	1.9360942232101888	0.2869264891420553	True	Both	Hepatitis C	Infections
MB_280.2	548	1909	1.8354453135624335e-12	11.736258550616206	0.099	0.6983724544731112	0.504	0.893	2.010477898932055	0.3032993032909022	True	Both	Opioid use disorders	Mental
SO_367.1	148	2269	0.0004316557699845111	3.3648624494575943	0.171	0.6028113071303225	0.267	0.938	1.8272485432290968	0.2617976243155854	True	Both	Conjunctivitis	Sense organs
PP_938	124	984	0.008285070563788657	2.081703788351038	0.2	0.5274548075950106	0.136	0.919	1.6946136971898995	0.2290707123918545	True	Female	Other conditions or status of the mother complicating pregnancy, childbirth, or the puerperium	Pregnancy
GI_515	55	2443	0.050077704755237075	1.3003555846494355	0.274	0.5363891291232471	-0.0	1.073	1.7098217565111764	0.23295083893111704	True	Both	Heartburn	Gastrointestinal
SO_371	261	2272	0.035303657145446386	1.452180303229223	0.161	0.3388524606388724	0.023	0.654	1.403336282599577	0.14716175383480112	True	Both	Cataract	Sense organs
MS_703	89	2457	0.7025840892133325	0.15330168950712125	0.231	0.08807990775281153	-0.364	0.54	1.0920753838315265	0.03825261790359349	True	Both	Chrystal arthropathies	Muscloskeletal
SO_391	220	2182	6.758885014957442e-9	8.170124941897129	0.144	0.8339873394229842	0.552	1.116	2.302481235336169	0.36219609948857634	True	Both	Disorders of the middle ear	Sense organs
CV_431.1	122	2417	0.9833475404870503	0.0072929641205936565	0.196	-0.004090970806873749	-0.388	0.38	0.9959173858147488	-0.001776686047052544	True	Both	Stroke	Cardiovascular
MS_740	73	2456	0.008277940759771956	2.082077685907741	0.238	0.6293210890982482	0.162	1.096	1.8763362815890738	0.2733106763407139	True	Both	Dislocation	Muscloskeletal
BI_169.1	211	2268	0.3511100964945827	0.4545566818167963	0.153	-0.14276781315927525	-0.443	0.157	0.8669553411499114	-0.06200327344846769	True	Both	Thrombocytopenia	Blood/Immune
GI_532	89	2395	0.04483913295529568	1.348342793855193	0.218	0.43818497709713383	0.01	0.866	1.549891575349671	0.190301317606188	True	Both	Other disorders of the intestines	Gastrointestinal
GI_557.2	139	2302	0.009129767365398108	2.039540288534823	0.176	0.45884522237860165	0.114	0.804	1.5822457875898561	0.19927394812669713	True	Both	Blood in stool	Gastrointestinal
